24086078,2013,"Graduate School of Frontier Biosciences, Osaka University, 1-3 Yamadaoka, Suita, Osaka 565-0871, Japan.","Thus, the activity of a Sox protein is dependent upon the identity of its partner factor and the context of the DNA sequence to which it binds."
23802884,2013,"The Key Laboratory of Cell Proliferation and Regulation Biology of Ministry of Education, College of Life Science, Beijing Normal University, Beijing 100875, China.","The results show that the FH1FH2 structure of AtFH16 cannot nucleate actin polymerization efficiently, but can bind and bundle microfilaments."
23802884,2013,"The Key Laboratory of Cell Proliferation and Regulation Biology of Ministry of Education, College of Life Science, Beijing Normal University, Beijing 100875, China.","AtFH16 FH1FH2 is also able to bind and bundle microtubules, and preferentially binds microtubules over microfilaments in vitro."
23086799,2013,"Faculty of Life Sciences, Department of Biochemistry, Aligarh Muslim University, Aligarh, India.","For example, apart from inhibiting proteinases, it regulates binding of transferrin to its surface receptor, binds defensin and myelin basic protein, etc., binds several important cytokines, including basic fibroblast growth factor (bFGF), platelet-derived growth factor (PDGF), nerve growth factor (NGF), interleukin-1β (IL-1β), and interleukin-6 (IL-6), and modify their biological activity."
23086799,2013,"Faculty of Life Sciences, Department of Biochemistry, Aligarh Muslim University, Aligarh, India.",α2 M also binds a number of hormones and regulates their activity.
24117868,2013,"Laboratory of Molecular Plant Pathology, College of Life Sciences and Biotechnology, Korea University, Seoul, 136-713, Korea.",CaDC1 binds both RNA and DNA and functions as a positive regulator of plant cell death and SA-dependent defense responses.
23939427,2013,"Crystallography, Max-Delbrück Center for Molecular Medicine, Berlin 13125, Germany. florian.mayr@mdc-berlin.de",Lin28 binds to the terminal loop of pri- and pre-let-7 miRNA and represses their processing by Drosha and Dicer.
23939427,2013,"Crystallography, Max-Delbrück Center for Molecular Medicine, Berlin 13125, Germany. florian.mayr@mdc-berlin.de",Here we review exciting recent progress in our understanding of how Lin28 binds structurally diverse RNAs and fulfills its pleiotropic functions.
23653530,2013,"Harrington Laboratory for Molecular Orthopedics, Department of Orthopedic Surgery, University of Kansas Medical Center, Kansas City, KS 66160, USA.","BSP also mediates mineral deposition, binds type I collagen with high affinity, and binds α v β 3 and α v β 5 integrins which mediate cell signaling."
23194423,2013,"Institute of Human Genetics, Jena University Hospital, 07740 Jena, Germany.","The atraric acid (AA), a natural compound, binds to the AR and acts as a specific AR antagonist."
23194423,2013,"Institute of Human Genetics, Jena University Hospital, 07740 Jena, Germany.","Therefore, one objective of this study was to analyze the chemical/structural requirements for AR antagonism and to obtain predictions of where and how AA binds to the AR."
23194423,2013,"Institute of Human Genetics, Jena University Hospital, 07740 Jena, Germany.","In silico data suggest that modifications to the basic AA structure change the hydrogen-bonding network with the AR ligand binding domain (LBD), so that the para-hydroxyl group of AA forms a hydrogen bond with the LBD, confirming the functional importance of this group for AR antagonism."
23157686,2013,"Division of Infection Medicine, Lund University, Lund, Sweden. magnus.gram@med.lu.se","Results:
      
    

    
      Using blood cells, keratinocytes, and liver cells, we show that A1M binds with high affinity to apoptosis-induced cells and is localized to mitochondria."
23157686,2013,"Division of Infection Medicine, Lund University, Lund, Sweden. magnus.gram@med.lu.se","Conclusion:
      
    

    
      A1M binds to a subunit of Complex I and has a role in assisting the mitochondria to maintain its energy delivery during cell death."
24108579,2013,"Prof. Jeak Ling Ding, Department of Biological Sciences, National University of Singapore, 14 Science Drive 4, Singapore 117543, Tel.: +65 6516 2776, Fax: +65 6779 2486, E-mail: dbsdjl@nus.edu.sg.","In vertebrates, extracellular Hb resulting from haemolytic infections binds bacterial lipopolysaccharide (LPS) to unleash the antimicrobial redox activity of Hb."
24108579,2013,"Prof. Jeak Ling Ding, Department of Biological Sciences, National University of Singapore, 14 Science Drive 4, Singapore 117543, Tel.: +65 6516 2776, Fax: +65 6779 2486, E-mail: dbsdjl@nus.edu.sg.","ELISA, flow cytometry and immunofluorescence microscopy showed binding between Hb and TF, in isolation and in situ."
24108579,2013,"Prof. Jeak Ling Ding, Department of Biological Sciences, National University of Singapore, 14 Science Drive 4, Singapore 117543, Tel.: +65 6516 2776, Fax: +65 6779 2486, E-mail: dbsdjl@nus.edu.sg.","Bioinformatic analysis of Hb and TF protein sequences showed co-evolution across species, suggesting that Hbβ binds TF."
23912997,2013,"Cardiovascular & Pulmonary Branch, National Heart, Lung, and Blood Institute, National Institutes of Health, Bethesda, MD, USA.",The membrane is blocked with 3 % BSA/5 % milk to prevent nonspecific binding of antibody to the membrane and is then incubated with primary antibody that binds specifically to the protein of interest.
23912997,2013,"Cardiovascular & Pulmonary Branch, National Heart, Lung, and Blood Institute, National Institutes of Health, Bethesda, MD, USA.","After washing away unbound primary antibody, the membrane is then incubated with an HRP-labeled secondary antibody that binds primary antibody."
24600566,2013,"Department of Pediatrics, Eastern Virginia Medical School, 855 West Brambleton Avenue, P.O. Box 1980, Norfolk, VA 23501-1980, USA ; Children's Specialty Group, 601 Children's Lane, Norfolk, VA, USA ; The Children's Hospital of The King's Daughters, 601 Children's Lane, Norfolk, VA, USA.",We recently demonstrated S. aureus efficiently binds the classical complement regulator C4b-binding protein (C4BP) inhibiting antibody-initiated complement-mediated opsonization.
24600566,2013,"Department of Pediatrics, Eastern Virginia Medical School, 855 West Brambleton Avenue, P.O. Box 1980, Norfolk, VA 23501-1980, USA ; Children's Specialty Group, 601 Children's Lane, Norfolk, VA, USA ; The Children's Hospital of The King's Daughters, 601 Children's Lane, Norfolk, VA, USA.",We previously described SdrE as binding alternative pathway regulator factor H. Recombinant SdrE and Bbp efficiently bound C4BP and factor H in serum without apparent interference.
24600566,2013,"Department of Pediatrics, Eastern Virginia Medical School, 855 West Brambleton Avenue, P.O. Box 1980, Norfolk, VA 23501-1980, USA ; Children's Specialty Group, 601 Children's Lane, Norfolk, VA, USA ; The Children's Hospital of The King's Daughters, 601 Children's Lane, Norfolk, VA, USA.","In summary, we identify SdrE and allelic variant Bbp as S. aureus surface proteins that bind the complement regulator C4BP inhibiting classical pathway-mediated bacterial opsonization and killing."
23707713,2013,"Department of Chemistry, Indian Institute of Science Education and Research Bhopal; ITI Campus (Gas Rahat) Building, Govindpura, Bhopal 462 023, Madhya Pradesh, India.","Hence, studying the interaction of these serum albumins with different binding agents has attracted enormous research interests from decades."
24103589,2013,"Department of Biochemistry and Microbiology, Institute of Chemical Technology, Prague, Technická 5, Prague 6, 166 28, Czech Republic. Electronic address: waldacun@gmail.com.",It binds the cellular membrane phospholipids in Ca(2+) regulated manner.
24103589,2013,"Department of Biochemistry and Microbiology, Institute of Chemical Technology, Prague, Technická 5, Prague 6, 166 28, Czech Republic. Electronic address: waldacun@gmail.com.",Its subcellular localization and binding with many partner proteins are altered accordingly with its physiological role.
