30962733,2017,"Department of Pharmaceutical Engineering, Cheongju University, Cheongju, Republic of Korea.","These complexes induce inflammatory responses by activating a downstream effector, caspase-1, leading to gasdermin D -mediated pyroptosis and the secretion of proinflammatory cytokines, such as interleukin (IL)-1β and IL-18."
30962733,2017,"Department of Pharmaceutical Engineering, Cheongju University, Cheongju, Republic of Korea.","Some types of ginsenosides, including Rh1, Rg3, Rb1, compound K, chikusetsu saponin IVa, Rg5, and Rg1, have been clearly demonstrated to inhibit inflammatory responses by suppressing the activation of various inflammasomes, including the NLRP3, NLRP1, and absent in melanoma 2 inflammasomes."
30962733,2017,"Department of Pharmaceutical Engineering, Cheongju University, Cheongju, Republic of Korea.",Ginsenosides have also been shown to inhibit caspase-1 and to decrease the expression of IL-1β and IL-18.
30962733,2017,"Department of Pharmaceutical Engineering, Cheongju University, Cheongju, Republic of Korea.","This relationship also has applications regarding the development of antiinflammatory remedies by ginsenoside-mediated targeting of inflammasomes, which could be used to prevent and treat inflammatory diseases."
31395347,2017,"Department of Molecular Biosciences, Institute for Cellular and Molecular Biology, The University of Texas at Austin, 2506 Speedway, Austin, TX 78712, United States. Electronic address: kyle.miller@austin.utexas.edu.","In the presence of DNA lesions, cells activate pathways referred to as the DNA damage response (DDR)."
31395346,2017,"Department of Toxicology, University of Mainz, Obere Zahlbacher Str. 67, D-55131 Mainz, Germany. Electronic address: kaina@uni-mainz.de.","Besides its role in preventing cancer, DNA repair needs also to be considered during cancer treatment with radiation and DNA damaging drugs as it impacts therapy outcome."
31395346,2017,"Department of Toxicology, University of Mainz, Obere Zahlbacher Str. 67, D-55131 Mainz, Germany. Electronic address: kaina@uni-mainz.de.","Alterations in the expression of repair genes can occur due to mutations in their coding or promoter region, changes in the expression of transcription factors activating or repressing these genes, and/or epigenetic factors changing histone modifications and CpG promoter methylation or demethylation levels."
31047241,2017,"Clearside Biomedical, Alpharetta, Georgia.","Results:
      
    

    
      The number of re-treatments were reduced in the combination arm compared with that in the aflibercept arm (23 vs. 9; -61%; P = 0.013) and the percentage of participants requiring no re-treatments was increased (78% vs. 30%; P = 0.003)."
31426917,2017,"Departamento de Psiquiatría, Facultad de Medicina, Universidad de Antioquia, Grupo de Investigación en Psiquiatría GIPSI, Medellín, Colombia. Electronic address: vargasupegui@gmail.com.","Conclusions:
      
    

    
      Despite the associations between MS and poor cognitive performance in patients suffering from BAD, more studies are required to precisely determine how these variables are related to each other."
30895105,2017,"Department of Orthodontics, Faculty of Dentistry, Selcuk University, Konya, Turkey.","Therefore, the purpose of this study is to investigate the efficacy of different preventive methods in preventing occlusal and proximal incipient lesions (ILs) during fixed orthodontic treatment."
